Event Name,Date,Player1,Player1 UTR,Player2,Player2 UTR,Score,Searched Name
Spearman Clubs Classic (Level 3 National),2017-04-23,Hunter Lynch,10.0,Andy Nguyen,13.0,"7-5, 6-3",Andy Nguyen
Anaheim Tennis Center Boys' 12's  / USTA National Level 3 Tournament,2017-03-26,Andy Nguyen,13.0,Carson Lee,12.0,"6-3, 6-4",Andy Nguyen
Anaheim Tennis Center Boys' 12's  / USTA National Level 3 Tournament,2017-03-26,Hunter Lynch,10.0,Andy Nguyen,13.0,"6-3, 1-6, 1-0(3)",Andy Nguyen
Anaheim Tennis Center Boys' 12's  / USTA National Level 3 Tournament,2017-03-26,Andy Nguyen,13.0,Eduardo Gonzalez,11.0,"7-6, 7-6",Andy Nguyen
Anaheim Tennis Center Boys' 12's  / USTA National Level 3 Tournament,2017-03-26,Andy Nguyen,13.0,Caleb Saltz,12.0,"6-2, 7-5",Andy Nguyen
Anaheim Tennis Center Boys' 12's  / USTA National Level 3 Tournament,2017-03-26,Andy Nguyen,13.0,Nathan Blakey,11.0,"7-6, 7-5",Andy Nguyen
Anaheim Tennis Center Boys' 12's  / USTA National Level 3 Tournament,2017-03-26,Andy Nguyen,13.0,Eric Poindexter,10.0,"6-0, 6-1",Andy Nguyen
71st Annual Fullerton Junior Closed Tournament (Level 2),2017-02-05,Perry Di Giulio,12.0,Andy Nguyen,13.0,"7-5, 7-5",Andy Nguyen
71st Annual Fullerton Junior Closed Tournament (Level 2),2017-02-05,Andy Nguyen,13.0,Brandon Vu,10.0,"6-2, 6-0",Andy Nguyen
71st Annual Fullerton Junior Closed Tournament (Level 2),2017-02-05,Andy Nguyen,13.0,Jonathan Amor,0.0,"6-1, 6-0",Andy Nguyen
The Orange County/J.P. Yamasaki Junior Closed Tournament (Level 2),2016-10-29,Kenan Rizvanbegovic,0.0,Andy Nguyen,13.0,"4-6, 6-1, 1-0(6)",Andy Nguyen
The Orange County/J.P. Yamasaki Junior Closed Tournament (Level 2),2016-10-29,Andy Nguyen,13.0,Jacob Tapia,11.0,"6-2, 6-1",Andy Nguyen
The Orange County/J.P. Yamasaki Junior Closed Tournament (Level 2),2016-10-29,Andy Nguyen,13.0,Rohan Murali,13.35,"6-2, 6-2",Andy Nguyen
,2016-10-08,Roshan Morey,0.0,Andy Nguyen,13.0,"6-2, 6-2",Andy Nguyen
,2016-10-08,Andy Nguyen,13.0,Chris Chae,0.0,"6-2, 6-0",Andy Nguyen
,2016-09-18,Jack Hanna,11.0,Andy Nguyen,13.0,"6-2, 6-2",Andy Nguyen
,2016-09-18,Andy Nguyen,13.0,Sufyan Ashraf,0.0,"6-2, 7-6",Andy Nguyen
,2016-09-18,Andy Nguyen,13.0,Vincent Hoang,0.0,"6-1, 6-0",Andy Nguyen
,2016-06-26,Kai Braver,0.0,Andy Nguyen,13.0,"6-1, 6-1",Andy Nguyen
,2016-06-26,Andy Nguyen,13.0,Hughes Peus,0.0,"7-6, 6-1",Andy Nguyen
,2016-06-26,Andy Nguyen,13.0,Tobias Luo,11.0,"6-1, 6-3",Andy Nguyen
,2016-06-26,Lawee Sherif,0.0,Andy Nguyen,13.0,"6-3, 6-1",Andy Nguyen
,2016-05-21,Alex Michelsen,15.43,Andy Nguyen,13.0,"6-4, 6-2",Andy Nguyen
,2016-05-21,Andy Nguyen,13.0,Meecah Bigun,11.0,"6-4, 6-3",Andy Nguyen
,2016-05-07,Eduardo Gonzalez,11.0,Andy Nguyen,13.0,"6-4, 6-4",Andy Nguyen
,2016-05-07,Andy Nguyen,13.0,Alex Minasyan,0.0,"6-1, 6-1",Andy Nguyen
,2016-04-16,Camden French,0.0,Andy Nguyen,13.0,"6-0, 6-2",Andy Nguyen
,2016-04-16,Andy Nguyen,13.0,Nikola Kuraica,11.0,"6-3, 2-6, 1-0(8)",Andy Nguyen
,2016-03-12,Jack Hanna,11.0,Andy Nguyen,13.0,"6-2, 6-3",Andy Nguyen
,2015-12-12,Nathan Caoile,11.0,Andy Nguyen,13.0,"6-4, 6-0",Andy Nguyen
,2015-12-12,Andy Nguyen,13.0,Anthony Hanna,0.0,"6-1, 6-0",Andy Nguyen
,2015-10-25,Trey Shomo,0.0,Andy Nguyen,13.0,"7-5, 6-4",Andy Nguyen
,2015-10-25,Andy Nguyen,13.0,Perry Di Giulio,12.0,"6-7, 6-4, 1-0(4)",Andy Nguyen
,2015-09-12,Sebastian Gorzny,14.04,Andy Nguyen,13.0,"6-3, 6-3",Andy Nguyen
,2015-09-12,Andy Nguyen,13.0,Nikola Kuraica,11.0,"7-6, 6-3",Andy Nguyen
,2015-08-08,Camden French,0.0,Andy Nguyen,13.0,"6-1, 4-1",Andy Nguyen
,2015-08-08,Andy Nguyen,13.0,Samuel Ferreira,0.0,"6-1, 6-1",Andy Nguyen
,2015-03-14,Hunter Leija,0.0,Andy Nguyen,13.0,"6-3, 6-1",Andy Nguyen
,2015-03-14,Andy Nguyen,13.0,Cody Hashimoto,0.0,"6-4, 4-6, 6-2",Andy Nguyen
,2015-02-08,Jerry Chen,0.0,Andy Nguyen,13.0,"6-2, 7-6",Andy Nguyen
,2015-01-18,Zihao Wang,0.0,Andy Nguyen,13.0,"6-4, 6-4",Andy Nguyen
,2015-01-18,Andy Nguyen,13.0,Spencer Cinco,10.0,"6-2, 6-1",Andy Nguyen
,2014-10-26,Hunter Leija,0.0,Andy Nguyen,13.0,"6-0, 6-2",Andy Nguyen
,2014-09-13,Matthew Rosenthal ,0.0,Andy Nguyen,13.0,"6-4, 6-4",Andy Nguyen
Dual Match: UCLA vs University of Washington,2026-04-18,Nikola Plavsic,11.0,Bengt Johan Reinhard,12.35,"6-3, 7-6(3)",Bengt Reinhard
"Dual Match: University of California, Los Angeles vs University of Oregon - Men",2026-04-16,Cameron Burton,12.0,Bengt Johan Reinhard,12.35,"6-2, 6-4",Bengt Reinhard
"Dual Match: University of California, Los Angeles vs Northwestern University - Men",2026-04-11,Bengt Johan Reinhard,12.35,Cooper Han,12.0,"6-4, 4-3, 0-3",Bengt Reinhard
"Dual Match: University of Illinois vs University of California, Los Angeles - Men",2026-04-10,Adam Jilly,13.29,Bengt Johan Reinhard,12.35,"5-7, 6-2, 6-1",Bengt Reinhard
"Dual Match: University of California, Los Angeles vs The Pennsylvania State University - Men",2026-04-03,Bengt Johan Reinhard,12.35,Eyal Shyovitz,12.0,"6-3, 7-5",Bengt Reinhard
"Dual Match: Michigan State University vs University of California, Los Angeles - Men",2026-03-28,Mitchell Sheldon,12.99,Bengt Johan Reinhard,12.35,"6-2, 6-2",Bengt Reinhard
Dual Match: University of California Los Angeles vs University of Michigan,2026-03-26,Bengt Johan Reinhard,12.35,Pierce Shaya,12.0,"6-3, 6-4",Bengt Reinhard
"Dual Match: University of California, Los Angeles vs University of Nebraska - Men",2026-03-21,Bengt Johan Reinhard,12.35,Matthew Shearer,11.55,"6-3, 3-2",Bengt Reinhard
"Dual Match: University of California, Los Angeles vs Indiana University Bloomington - Men",2026-03-05,Aidan Atwood,12.0,Bengt Johan Reinhard,12.35,"6-4, 6-4",Bengt Reinhard
"Dual Match: University of California, Los Angeles vs University of San Diego - Men",2026-02-25,Neo Niedner,12.79,Bengt Johan Reinhard,12.35,"2-6, 6-2, 6-4",Bengt Reinhard
"Dual Match: University of New Mexico vs University of California, Los Angeles",2026-01-22,Bengt Johan Reinhard,12.35,Carl Labitzke,10.0,"6-1, 6-1",Bengt Reinhard
Jack Kramer Club Hidden Dual,2025-11-01,Bengt Johan Reinhard,12.35,Sean Kamyshev,12.0,"2-6, 6-3, 1-0(8)",Bengt Reinhard
Jack Kramer Club Hidden Dual,2025-11-01,Aleksi Löfman,12.93,Bengt Johan Reinhard,12.35,"4-6, 6-4, 1-0(10)",Bengt Reinhard
Jack Kramer Club Hidden Dual,2025-11-01,Bengt Johan Reinhard,12.35,Mario Garcia,11.0,"6-1, 6-2",Bengt Reinhard
2025 ITA DI Men's Southwest Regional Championships,2025-10-20,Denis Maijorov,11.0,Bengt Johan Reinhard,12.35,"6-3, 6-3",Bengt Reinhard
2025 ITA DI Men's Southwest Regional Championships,2025-10-20,Bengt Johan Reinhard,12.35,Andrew Lavine,11.0,"6-0, 6-1",Bengt Reinhard
2025 ITA DI Men's Southwest Regional Championships,2025-10-20,John Cross,12.0,Bengt Johan Reinhard,12.35,"6-4, 6-4",Bengt Reinhard
Sherwood Collegiate Cup,2025-09-27,Jovan Lubbe,12.0,Bengt Johan Reinhard,12.35,"6-4, 6-4",Bengt Reinhard
Sherwood Collegiate Cup,2025-09-27,David Fix,12.95,Bengt Johan Reinhard,12.35,"6-2, 6-2",Bengt Reinhard
Sherwood Collegiate Cup,2025-09-27,Tyler Waddock,11.0,Bengt Johan Reinhard,12.35,"7-5, 4-6, 1-0(5)",Bengt Reinhard
Sherwood Collegiate Cup,2025-09-27,Bengt Johan Reinhard,12.35,Redd Owen,12.0,"4-6, 6-1, 1-0(6)",Bengt Reinhard
M15 Allershausen,2025-08-30,Michael Agwi,13.49,Bengt Johan Reinhard,12.35,"6-1, 6-3",Bengt Reinhard
M15 Allershausen,2025-08-30,Bengt Johan Reinhard,12.35,Aiden Spoolder,12.0,"6-4, 4-6, 6-3",Bengt Reinhard
M25 Ueberlingen,2025-08-23,Bengt Johan Reinhard,12.35,Christopher Patzanovsky,12.0,"6-3, 5-7, 6-4",Bengt Reinhard
M25 Ueberlingen,2025-08-23,Michael Agwi,13.49,Bengt Johan Reinhard,12.35,"6-2, 6-4",Bengt Reinhard
Finals B18 2025 Tennis Europe Summer Cups,2025-08-05,Bengt Johan Reinhard,12.35,Victor Ryden,12.0,"6-0, 6-1",Bengt Reinhard
Zone D B18 2025 Tennis Europe Summer Cups,2025-07-30,Kacper Knitter,12.99,Bengt Johan Reinhard,12.35,"7-6(4), 6-3",Bengt Reinhard
M15 Uslar,2025-07-19,Yannik Kelm,13.52,Bengt Johan Reinhard,12.35,"6-3, 7-6(6)",Bengt Reinhard
M25+H Kassel,2025-07-12,Ivan Nedelko,13.34,Bengt Johan Reinhard,12.35,"6-7, 6-4, 6-2",Bengt Reinhard
J200 Villingen-Schwenningen,2024-10-19,Kerem Yilmaz,13.08,Bengt Johan Reinhard,12.35,"6-4, 6-2",Bengt Reinhard
J100 Moenchengladbach,2024-09-13,Ole Christensen,10.0,Bengt Johan Reinhard,12.35,2-3,Bengt Reinhard
J100 Hannover,2024-09-06,Kacper Knitter,12.99,Bengt Johan Reinhard,12.35,"6-1, 7-6(1)",Bengt Reinhard
J100 Barcelona,2024-08-30,Noah Lopez Cherubino,13.0,Bengt Johan Reinhard,12.35,"5-7, 6-3, 6-1",Bengt Reinhard
J200 Rutesheim,2024-08-16,Bengt Johan Reinhard,12.35,Matteo Sciahbasi,12.0,"6-3, 6-2",Bengt Reinhard
J200 Rutesheim,2024-08-16,Alan Wazny,13.3,Bengt Johan Reinhard,12.35,"6-3, 6-2",Bengt Reinhard
J60 Schifflange,2024-08-09,Bengt Johan Reinhard,12.35,Metti Reiter,11.0,"6-2, 7-6(2)",Bengt Reinhard
J60 Schifflange,2024-08-09,Christopher Thies,12.0,Bengt Johan Reinhard,12.35,"6-2, 7-6(1)",Bengt Reinhard
J60 Schifflange,2024-08-09,Bengt Johan Reinhard,12.35,Matei Victor Chelemen,12.0,"6-2, 6-3",Bengt Reinhard
J60 Schifflange,2024-08-09,Bengt Johan Reinhard,12.35,Arian Hasas,11.0,"6-4, 6-4",Bengt Reinhard
J60 Schifflange,2024-08-09,Bengt Johan Reinhard,12.35,Alessandro Hunziker,12.0,"6-4, 6-2",Bengt Reinhard
M25 Wetzlar,2024-07-29,Mariano Dedura-Palomero,12.79,Bengt Johan Reinhard,12.35,"6-2, 6-3",Bengt Reinhard
M25 Kassel,2024-07-08,Oscar Galimardanov,0.0,Bengt Johan Reinhard,12.35,"6-7, 6-2, 1-0(4)",Bengt Reinhard
J100 Verbier,2024-07-05,Bengt Johan Reinhard,12.35,Titus Cristea,11.0,"6-1, 6-1",Bengt Reinhard
J100 Verbier,2024-07-05,Bengt Johan Reinhard,12.35,Dany Robas,12.0,"7-6(1), 6-2",Bengt Reinhard
J100 Verbier,2024-07-05,Timeo Gaillard,12.0,Bengt Johan Reinhard,12.35,"6-2, 6-2",Bengt Reinhard
J300 Bamberg,2024-06-15,Thanaphat Boosarawongse,13.18,Bengt Johan Reinhard,12.35,"6-2, 6-4",Bengt Reinhard
J100 Sobota,2024-06-08,Bengt Johan Reinhard,12.35,Bruno Kokot,11.0,"6-4, 6-1",Bengt Reinhard
J100 Sobota,2024-06-08,Jinpeng Tang,11.77,Bengt Johan Reinhard,12.35,"6-3, 6-1",Bengt Reinhard
J100 Sobota,2024-06-08,Bengt Johan Reinhard,12.35,Alexander Gschiel,12.6,"6-3, 6-1",Bengt Reinhard
J200 Hannover,2024-05-10,Alessandro Battiston,13.2,Bengt Johan Reinhard,12.35,"7-6(5), 7-5",Bengt Reinhard
J500 Offenbach,2024-04-27,Anas Mazdrashki,13.28,Bengt Johan Reinhard,12.35,"6-4, 5-7, 7-5",Bengt Reinhard
J100 Istanbul,2024-04-13,Bengt Johan Reinhard,12.35,Cagan Efe Tufekci,11.79,"6-4, 6-2",Bengt Reinhard
J100 Istanbul,2024-04-13,Emirhan Bulut,12.0,Bengt Johan Reinhard,12.35,"6-4, 6-1",Bengt Reinhard
J100 Istanbul,2024-04-06,Tugra Duran,12.34,Bengt Johan Reinhard,12.35,"6-1, 6-2",Bengt Reinhard
J100 Istanbul,2024-04-06,Bengt Johan Reinhard,12.35,Tair Sarmanov,11.25,"6-4, 6-4",Bengt Reinhard
J100 The Hague,2024-02-23,Bengt Johan Reinhard,12.35,Alvar Lange,11.0,"6-2, 6-0",Bengt Reinhard
J100 The Hague,2024-02-23,Bengt Johan Reinhard,12.35,Aaron Gabet,12.0,"6-2, 6-1",Bengt Reinhard
J100 The Hague,2024-02-23,CHARLES CHEN,12.73,Bengt Johan Reinhard,12.35,"7-6(4), 1-6, 6-4",Bengt Reinhard
J60 Frederiksberg,2024-02-16,Bengt Johan Reinhard,12.35,Christoffer Topp-Parving,12.0,"6-0, 6-1",Bengt Reinhard
J60 Frederiksberg,2024-02-16,Lukas Andersson,11.0,Bengt Johan Reinhard,12.35,"6-3, 4-6, 6-3",Bengt Reinhard
J200 Oberhaching,2024-02-08,Nikola Djosic,12.97,Bengt Johan Reinhard,12.35,"6-2, 6-2",Bengt Reinhard
J60 Offenbach,2024-01-13,Néo IP,12.0,Bengt Johan Reinhard,12.35,"0-6, 6-3, 6-2",Bengt Reinhard
J60 Frankfurt,2024-01-06,Bengt Johan Reinhard,12.35,Nikoloz Gurgenidze,10.0,"6-3, 6-1",Bengt Reinhard
J60 Frankfurt,2024-01-06,Bengt Johan Reinhard,12.35,Tobias Cank,11.0,"6-1, 6-3",Bengt Reinhard
J60 Heiveld,2023-11-04,Vincent Vohl,11.0,Bengt Johan Reinhard,12.35,"6-3, 5-7, 6-2",Bengt Reinhard
J60 Heiveld,2023-11-04,Bengt Johan Reinhard,12.35,Melvin Kumar,12.34,"6-7, 6-4, 6-0",Bengt Reinhard
J60 Heiveld,2023-11-04,Bengt Johan Reinhard,12.35,Maximilian Carrier,11.0,"6-1, 6-3",Bengt Reinhard
J60 Heiveld,2023-11-04,Bengt Johan Reinhard,12.35,Lewie Bouman,11.0,"6-3, 6-4",Bengt Reinhard
J60 Heiveld,2023-11-04,Bengt Johan Reinhard,12.35,Justin Ilic,11.0,"6-1, 6-1",Bengt Reinhard
J60 Heiveld,2023-11-04,Bengt Johan Reinhard,12.35,Mathias Meulemans,9.0,"6-2, 6-2",Bengt Reinhard
J30 Ingelheim,2023-09-23,Rene Gabriel Jung,10.0,Bengt Johan Reinhard,12.35,"5-7, 6-2, 6-4",Bengt Reinhard
J100 El Prat de Llobregat,2023-09-15,Bengt Johan Reinhard,12.35,Samuel Balfour Dominguez,12.0,"7-5, 6-2",Bengt Reinhard
J100 El Prat de Llobregat,2023-09-15,Bengt Johan Reinhard,12.35,Miguel Ángel Machado Gallego,12.49,"6-1, 6-2",Bengt Reinhard
J100 El Prat de Llobregat,2023-09-15,Nathan Trouve,13.4,Bengt Johan Reinhard,12.35,"6-4, 6-1",Bengt Reinhard
J60 Hannover,2023-09-08,Jamie Mackenzie,13.61,Bengt Johan Reinhard,12.35,"6-0, 6-0",Bengt Reinhard
J60 Hannover,2023-09-08,Bengt Johan Reinhard,12.35,Dorian Juszczak,12.18,"6-4, 6-1",Bengt Reinhard
J60 Hannover,2023-09-08,Bengt Johan Reinhard,12.35,Bennet Zuendorf,11.0,"6-0, 6-0",Bengt Reinhard
J60 Hannover,2023-09-08,Bengt Johan Reinhard,12.35,Anonymous Player,12.0,"6-2, 6-2",Bengt Reinhard
J60 Domzale,2023-08-26,Bengt Johan Reinhard,12.35,Marko Retelj,12.0,"6-3, 6-3",Bengt Reinhard
J60 Domzale,2023-08-26,Bengt Johan Reinhard,12.35,Luka Videnovic,10.64,"6-0, 6-2",Bengt Reinhard
J60 Domzale,2023-08-26,Alex Guidi,0.0,Bengt Johan Reinhard,12.35,"6-1, 6-3",Bengt Reinhard
J60 Domzale,2023-08-26,Bengt Johan Reinhard,12.35,Leon Smarcan,10.0,"6-0, 6-2",Bengt Reinhard
J100 Moenchengladbach,2023-08-18,Bengt Johan Reinhard,12.35,Luke Cripps,11.17,"6-2, 6-1",Bengt Reinhard
J100 Moenchengladbach,2023-08-18,Piet Luis Pinter,12.62,Bengt Johan Reinhard,12.35,"5-7, 6-4, 7-6(5)",Bengt Reinhard
M15 Frankfurt,2023-08-07,Gregor Ramskogler,12.94,Bengt Johan Reinhard,12.35,"6-2, 6-4",Bengt Reinhard
M25 Kassel,2023-07-10,Milan Welte,13.47,Bengt Johan Reinhard,12.35,"6-0, 6-0",Bengt Reinhard
J100 Neunkirchen,2023-07-08,Linus Lagerbohm,13.32,Bengt Johan Reinhard,12.35,"6-4, 6-0",Bengt Reinhard
J100 Neunkirchen,2023-07-08,Bengt Johan Reinhard,12.35,PEDRO ANT. DIAZ ADROVER,11.0,"6-1, 6-4",Bengt Reinhard
J100 Bruchkoebel,2023-07-01,Bengt Johan Reinhard,12.35,Tom Noltorp,12.0,"6-2, 6-2",Bengt Reinhard
J100 Bruchkoebel,2023-07-01,Tristan Stringer,13.37,Bengt Johan Reinhard,12.35,"6-2, 6-2",Bengt Reinhard
J100 The Hague,2023-06-24,Bengt Johan Reinhard,12.35,Matteo Covato,12.45,"6-1, 6-7, 6-4",Bengt Reinhard
J100 The Hague,2023-06-24,Alexander Vasilev,13.56,Bengt Johan Reinhard,12.35,"6-4, 6-1",Bengt Reinhard
J300 Bamberg,2023-06-17,David Cristian Carteputreda,12.44,Bengt Johan Reinhard,12.35,"6-3, 3-6, 1-0(7)",Bengt Reinhard
J200 Hannover,2023-05-12,Bengt Johan Reinhard,12.35,Adrian Root,0.0,"6-1, 6-0",Bengt Reinhard
J200 Hannover,2023-05-12,Bengt Johan Reinhard,12.35,Henry Wesemann,0.0,"6-0, 6-0",Bengt Reinhard
J200 Hannover,2023-05-12,Bengt Johan Reinhard,12.35,Mats Egbring,11.49,"6-1, 6-1",Bengt Reinhard
J500 Offenbach,2023-04-29,Roger Pascual Ferra,13.53,Bengt Johan Reinhard,12.35,"6-2, 6-1",Bengt Reinhard
Finals B16 2023 Tennis Europe Winter Cups by Dunlop,2023-02-18,Martin Doskocil,12.31,Bengt Johan Reinhard,12.35,"6-1, 7-6(4)",Bengt Reinhard
Zone C B16 2023 Tennis Europe Winter Cups by Dunlop,2023-02-04,Botond Nagy,12.75,Bengt Johan Reinhard,12.35,"6-1, 6-2",Bengt Reinhard
J60 Offenbach,2023-01-14,Bengt Johan Reinhard,12.35,Stefans Audrins,10.0,"6-2, 6-0",Bengt Reinhard
J60 Offenbach,2023-01-14,Nikolai Barsukov,13.46,Bengt Johan Reinhard,12.35,"6-3, 6-4",Bengt Reinhard
J60 Frankfurt,2023-01-07,Bengt Johan Reinhard,12.35,Gianluca Kunz,9.0,"6-4, 6-4",Bengt Reinhard
J60 Frankfurt,2023-01-07,Bengt Johan Reinhard,12.35,Niels McDonald,13.58,"6-3, 6-1",Bengt Reinhard
J60 Frankfurt,2023-01-07,Vincent Marysko,12.93,Bengt Johan Reinhard,12.35,"6-1, 6-4",Bengt Reinhard
J60 Frankfurt,2023-01-07,Bengt Johan Reinhard,12.35,Richard Antoni,12.62,"6-3, 5-7, 6-4",Bengt Reinhard
J60 Frankfurt,2023-01-07,Bengt Johan Reinhard,12.35,Noah Gabriel,12.0,"6-3, 1-0",Bengt Reinhard
J5 Fleesensee,2022-12-03,Bengt Johan Reinhard,12.35,Lieven Mietusch,12.0,"6-3, 6-4",Bengt Reinhard
J5 Fleesensee,2022-12-03,Mika Petkovic,13.91,Bengt Johan Reinhard,12.35,"7-5, 6-2",Bengt Reinhard
J5 Fleesensee,2022-12-03,Bengt Johan Reinhard,12.35,Metti Reiter,11.0,"6-4, 6-1",Bengt Reinhard
J5 Leimen,2022-11-12,Bengt Johan Reinhard,12.35,Diede Desimpelaere,10.0,"6-1, 2-0",Bengt Reinhard
J5 Leimen,2022-11-12,Vincent Vohl,11.0,Bengt Johan Reinhard,12.35,"6-7, 6-4, 6-0",Bengt Reinhard
J5 Berlin,2022-11-05,Bengt Johan Reinhard,12.35,Oliver Petr Burda,10.0,"7-6, 6-0",Bengt Reinhard
J5 Berlin,2022-11-05,Noah Mueller,0.0,Bengt Johan Reinhard,12.35,"6-4, 7-6",Bengt Reinhard
J5 Berlin,2022-11-05,Bengt Johan Reinhard,12.35,Christopher Garde,8.0,"6-1, 6-1",Bengt Reinhard
J5 Merzig,2022-09-17,Fatih Sisic,11.72,Bengt Johan Reinhard,12.35,"6-1, 6-2",Bengt Reinhard
J5 Kreuzlingen,2022-09-02,Bengt Johan Reinhard,12.35,Noah Sauer Jimenez,12.0,"4-6, 6-1, 6-3",Bengt Reinhard
J5 Kreuzlingen,2022-09-02,Arthur Laborde,12.85,Bengt Johan Reinhard,12.35,"6-3, 6-1",Bengt Reinhard
J3 Moenchengladbach,2022-08-19,Tom Sickenberger,12.73,Bengt Johan Reinhard,12.35,"6-0, 6-2",Bengt Reinhard
J4 Fuerth,2022-07-23,Jan Kusý,12.0,Bengt Johan Reinhard,12.35,"6-3, 6-7, 7-5",Bengt Reinhard
J3 Neunkirchen,2022-07-09,Bengt Johan Reinhard,12.35,Finley Leukel,0.0,"6-0, 4-6, 6-3",Bengt Reinhard
J3 Neunkirchen,2022-07-09,Fadi Bidan,13.0,Bengt Johan Reinhard,12.35,"6-4, 6-2",Bengt Reinhard
J2 Bruchkoebel,2022-06-25,Pau Bosch Muñoz,0.0,Bengt Johan Reinhard,12.35,"6-2, 6-3",Bengt Reinhard
J1 Bamberg,2022-06-11,Andre Nemeth,12.69,Bengt Johan Reinhard,12.35,"7-5, 6-1",Bengt Reinhard
J4 Hamburg,2022-03-11,Bengt Johan Reinhard,12.35,Lukas Rieber,10.0,"6-1, 6-0",Bengt Reinhard
J4 Hamburg,2022-03-11,Bengt Johan Reinhard,12.35,Yash Shrivastava,0.0,"6-2, 6-0",Bengt Reinhard
J4 Hamburg,2022-03-11,Bengt Johan Reinhard,12.35,Philip Orloff,0.0,"6-2, 6-2",Bengt Reinhard
J4 Offenbach,2022-01-15,Bengt Johan Reinhard,12.35,Fynn Kirschner,0.0,"6-1, 7-5",Bengt Reinhard
J4 Offenbach,2022-01-15,Aryan Saleh,12.0,Bengt Johan Reinhard,12.35,"6-1, 6-3",Bengt Reinhard
J4 Frankfurt,2022-01-08,Marc Majdandzic,13.27,Bengt Johan Reinhard,12.35,"6-2, 4-6, 1-0(8)",Bengt Reinhard
J5 Leimen,2021-11-13,Bengt Johan Reinhard,12.35,Esteban Ortiz,11.0,"6-3, 6-4",Bengt Reinhard
J5 Leimen,2021-11-13,Noel Mietusch,0.0,Bengt Johan Reinhard,12.35,"6-4, 6-1",Bengt Reinhard
Koblenz Junior Open,2021-08-25,Jan Smrcka,0.0,Bengt Johan Reinhard,12.35,"6-4, 6-0",Bengt Reinhard
Koblenz Junior Open,2021-08-24,Bengt Johan Reinhard,12.35,Lucas Christmas-Møller,11.0,"7-5, 6-0",Bengt Reinhard
Koblenz Junior Open,2021-08-23,Bengt Johan Reinhard,12.35,Mateo Dargel,9.0,"6-1, 6-3",Bengt Reinhard
Müller Junior Cup Ulm,2021-07-29,Max Pade,12.0,Bengt Johan Reinhard,12.35,"6-7(8), 6-2, 6-4",Bengt Reinhard
Müller Junior Cup Ulm,2021-07-28,Bengt Johan Reinhard,12.35,Tom Frederik Siebold,11.0,"6-1, 6-0",Bengt Reinhard
Müller Junior Cup Ulm,2021-07-27,Bengt Johan Reinhard,12.35,Sydney Zick,13.21,"6-4, 6-2",Bengt Reinhard
Müller Junior Cup Ulm,2021-07-25,Bengt Johan Reinhard,12.35,Daniel Aleksandar Amarandei,12.65,"6-2, 6-1",Bengt Reinhard
PORTIMAO 2021 INTERNATIONAL TOURNAMENT U14,2021-06-17,Lenny Galley,11.0,Bengt Johan Reinhard,12.35,"6-1, 3-6, 6-4",Bengt Reinhard
PORTIMAO 2021 INTERNATIONAL TOURNAMENT U14,2021-06-16,Bengt Johan Reinhard,12.35,Valentin Gonzalez-Galino,12.0,"7-5, 6-3",Bengt Reinhard
PORTIMAO 2021 INTERNATIONAL TOURNAMENT U14,2021-06-15,Bengt Johan Reinhard,12.35,Joao Barreto,11.0,"6-0, 6-0",Bengt Reinhard
PORTIMAO 2021 INTERNATIONAL TOURNAMENT U14,2021-06-14,Bengt Johan Reinhard,12.35,Tomas MARTINS,0.0,"6-3, 6-0",Bengt Reinhard
VILAMOURA INTERNATIONAL UNDER 14,2021-06-10,Sergio Planella Hernandez,12.95,Bengt Johan Reinhard,12.35,"6-2, 6-1",Bengt Reinhard
VILAMOURA INTERNATIONAL UNDER 14,2021-06-09,Bengt Johan Reinhard,12.35,Lenny Galley,11.0,"6-2, 4-6, 6-1",Bengt Reinhard
VILAMOURA INTERNATIONAL UNDER 14,2021-06-08,Bengt Johan Reinhard,12.35,Sebastian Chodura,12.0,"6-3, 6-2",Bengt Reinhard
VILAMOURA INTERNATIONAL UNDER 14,2021-06-07,Bengt Johan Reinhard,12.35,Vicente Couto,11.0,"6-2, 6-1",Bengt Reinhard
International Championships of Baden,2019-08-14,Lieven Mietusch,12.0,Bengt Johan Reinhard,12.35,"7-5, 6-0",Bengt Reinhard
International Championships of Baden,2019-08-13,Bengt Johan Reinhard,12.35,Jamie Mackenzie,13.61,"6-3, 6-3",Bengt Reinhard
International Championships of Baden,2019-08-12,Bengt Johan Reinhard,12.35,Jannis Noah RITZ,0.0,"6-0, 6-0",Bengt Reinhard
International Championships of Baden,2019-08-11,Bengt Johan Reinhard,12.35,Constantin Gonzalez,8.0,"6-1, 6-0",Bengt Reinhard
M15 Monastir,2025-08-02,Ye Chen,12.67,Giacomo Revelli,12.0,"7-6(4), 6-3",Will SteinbergGiacomo Revelli
M15 Monastir,2025-08-02,Giacomo Revelli,12.0,Ivan Gretskiy,12.47,"5-7, 6-4, 1-0(5)",Will SteinbergGiacomo Revelli
"Dual Match: University of California, Los Angeles vs University of Texas at Austin",2025-05-15,Lucas Brown,13.42,Giacomo Revelli,12.0,"6-2, 5-7",Will SteinbergGiacomo Revelli
"Dual Match: University of California, Los Angeles vs University of California, Berkeley",2025-05-02,Giacomo Revelli,12.0,Bernardo Munk Mesa,13.42,"6-4, 7-6(5)",Will SteinbergGiacomo Revelli
"Dual Match: University of California, Santa Barbara vs University of California, Los Angeles",2025-05-01,Giacomo Revelli,12.0,Matei Gavrea,12.0,"6-3, 7-5",Will SteinbergGiacomo Revelli
