Serve State,Stroke,Result,Hit Side,Hit Zone,Hit (x),Hit (y),Bounce (x),Bounce (y),Point Winner,shotContactX,shotContactY,shotLocationX,shotLocationY,return_zone_original,return_zone,return_contact
first,Forehand,host,far,deuce,-56.629724409419566,469.234558179985,95.82627952750956,-277.4314960628488,host,56.629724409419566,-469.234558179985,-95.82627952750956,277.4314960628488,Cross Court,Cross Court,mid
first,Forehand,host,near,deuce,158.33898184593747,-425.4648075238397,-28.129833770764122,232.69606846007224,host,158.33898184593747,-425.4648075238397,-28.129833770764122,232.69606846007224,Middle,Middle,inside
first,Forehand,host,near,deuce,178.97236985992504,-467.3296916008085,-56.228127734004204,354.4977909009542,host,178.97236985992504,-467.3296916008085,-56.228127734004204,354.4977909009542,Cross Court,Cross Court,mid
first,Backhand,host,far,deuce,-63.32064195097341,499.13804680639123,-37.94533573926299,-224.99488188964756,host,63.32064195097341,-499.13804680639123,37.94533573926299,224.99488188964756,Middle,Middle,mid
first,Forehand,guest,far,deuce,-207.0816491687469,491.3631397635256,50.80971128606299,-325.56828521418004,guest,207.0816491687469,-491.3631397635256,-50.80971128606299,325.56828521418004,Middle,Middle,mid
first,Backhand,guest,far,deuce,-47.21011592298524,518.8743492998194,59.79526465438731,-162.16926946623292,guest,47.21011592298524,-518.8743492998194,-59.79526465438731,162.16926946623292,Cross Court,Cross Court,deep
first,Forehand,host,near,deuce,198.55916447933748,-461.3489938755272,-6.272708880136742,65.94093394572272,host,198.55916447933748,-461.3489938755272,-6.272708880136742,65.94093394572272,Middle,Middle,mid
first,Forehand,host,near,deuce,153.25536964121565,-488.5611493873242,-59.30907699034557,403.39781277319486,host,153.25536964121565,-488.5611493873242,-59.30907699034557,403.39781277319486,Cross Court,Cross Court,mid
first,Forehand,Net,near,deuce,154.30200131225624,-424.8667377513116,89.0376421696828,-433.6034940942642,host,154.30200131225624,-424.8667377513116,89.0376421696828,0.0,Down the Line,Down the Line,inside
first,Backhand,guest,near,deuce,93.44839238840318,-454.77022637771785,-87.14831583547554,432.7614884074755,guest,93.44839238840318,-454.77022637771785,-87.14831583547554,432.7614884074755,Cross Court,Cross Court,inside
first,Forehand,guest,far,deuce,-169.40325349947503,494.35348862616627,-3.864927821520313,-297.16565507421217,guest,169.40325349947503,-494.35348862616627,3.864927821520313,297.16565507421217,Middle,Middle,mid
first,Backhand,host,far,deuce,-19.381211723524547,485.3824420382444,-30.823501749765352,-251.44518263329093,host,19.381211723524547,-485.3824420382444,30.823501749765352,251.44518263329093,Middle,Middle,mid
first,Forehand,guest,near,deuce,191.08331146096864,-416.79277668394917,86.74044181972772,171.78952318451314,guest,191.08331146096864,-416.79277668394917,86.74044181972772,171.78952318451314,Down the Line,Down the Line,inside
first,Forehand,host,near,deuce,204.0913003061063,-430.8474354765928,87.84716754151192,241.7344816271717,host,204.0913003061063,-430.8474354765928,87.84716754151192,241.7344816271717,Down the Line,Down the Line,inside
first,Forehand,host,far,deuce,-155.79715660534384,478.803674540435,42.25897856515753,-209.40082020986557,host,155.79715660534384,-478.803674540435,-42.25897856515753,209.40082020986557,Middle,Middle,mid
first,Backhand,guest,far,deuce,-70.8338910760789,469.234558179985,23.691486220460202,-436.02260498665134,guest,70.8338910760789,-469.234558179985,-23.691486220460202,436.02260498665134,Middle,Middle,mid
